Date,Action,Message,Crypto ValueBTC
1712472469,Update,,49.9781100000000009231371222995221614837646484375
1712472471,Update,,49.9781100000000009231371222995221614837646484375
1712472473,Update,,49.98223999999999733745426055975258350372314453125
1712472475,Update,,49.98223999999999733745426055975258350372314453125
1712472477,Update,,49.98223999999999733745426055975258350372314453125
1712472479,Update,,49.97964999999999946567186270840466022491455078125
1712472481,Update,,49.97964999999999946567186270840466022491455078125
1712472483,Update,,49.97964999999999946567186270840466022491455078125
1712472485,Update,,49.9767200000000002546585164964199066162109375
1712472487,Update,,49.9767200000000002546585164964199066162109375
1712472489,Update,,49.97814000000000334011929226107895374298095703125
1712472491,Update,,49.97814000000000334011929226107895374298095703125
1712472493,Update,,49.97814000000000334011929226107895374298095703125
1712472495,Update,,49.97370000000000089812601800076663494110107421875
1712472497,Update,,49.97370000000000089812601800076663494110107421875
1712472499,Update,,49.97370000000000089812601800076663494110107421875
1712472501,Update,,49.97814000000000334011929226107895374298095703125
1712472503,Update,,49.97814000000000334011929226107895374298095703125
1712472505,Update,,49.97442000000000206227923627011477947235107421875
1712472507,Update,,49.97442000000000206227923627011477947235107421875
1712472509,Update,,49.97442000000000206227923627011477947235107421875
1712472511,Update,,49.98161999999999949295670376159250736236572265625
1712472513,Update,,49.98161999999999949295670376159250736236572265625
1712472515,Update,,49.98161999999999949295670376159250736236572265625
1712472517,Update,,49.979770000000002028173184953629970550537109375
1712472519,Update,,49.979770000000002028173184953629970550537109375
1712472521,Update,,49.979770000000002028173184953629970550537109375
1712472523,Update,,49.976709999999997080522007308900356292724609375
1712472525,Update,,49.976709999999997080522007308900356292724609375
1712472527,Update,,49.9782000000000010686562745831906795501708984375
1712472529,Update,,49.9782000000000010686562745831906795501708984375
1712472531,Update,,49.9782000000000010686562745831906795501708984375
1712472533,Update,,49.9726399999999983947418513707816600799560546875
1712472535,Update,,49.9726399999999983947418513707816600799560546875
1712472537,Update,,49.9726399999999983947418513707816600799560546875
1712472539,Update,,49.9759499999999974306774674914777278900146484375
1712472541,Update,,49.9759499999999974306774674914777278900146484375
1712472543,Update,,49.9726399999999983947418513707816600799560546875
1712472545,Update,,49.9726399999999983947418513707816600799560546875
1712472547,Update,,49.9726399999999983947418513707816600799560546875
1712472549,Update,,49.97914999999999707824827055446803569793701171875
1712472551,Update,,49.97914999999999707824827055446803569793701171875
1712472553,Update,,49.97914999999999707824827055446803569793701171875
1712472555,Update,,49.98207000000000022055246517993509769439697265625
1712472557,Update,,49.98207000000000022055246517993509769439697265625
1712472559,Update,,49.98207000000000022055246517993509769439697265625
1712472561,Update,,49.984510000000000218278728425502777099609375
1712472563,Update,,49.984510000000000218278728425502777099609375
1712472565,Update,,49.9852599999999966939867590554058551788330078125
1712472567,Update,,49.9852599999999966939867590554058551788330078125
1712472569,Update,,49.9852599999999966939867590554058551788330078125
1712472571,Update,,49.9770400000000023510438040830194950103759765625
1712472573,Update,,49.9770400000000023510438040830194950103759765625
1712472575,Update,,49.9770400000000023510438040830194950103759765625
1712472577,Update,,49.9799900000000008049028110690414905548095703125
1712472579,Update,,49.9799900000000008049028110690414905548095703125
1712472581,Update,,49.97034000000000020236257114447653293609619140625
1712472583,Update,,49.97034000000000020236257114447653293609619140625
1712472585,Update,,49.97034000000000020236257114447653293609619140625
1712472587,Update,,49.97082999999999941564965411089360713958740234375
1712472589,Update,,49.97082999999999941564965411089360713958740234375
1712472591,Update,,49.97082999999999941564965411089360713958740234375
1712472593,Update,,49.9671000000000020691004465334117412567138671875
1712472595,Update,,49.9671000000000020691004465334117412567138671875
1712472597,Update,,49.9671000000000020691004465334117412567138671875
1712472599,Update,,49.9620400000000017826096154749393463134765625
1712472601,Update,,49.9620400000000017826096154749393463134765625
1712472603,Update,,49.966149999999998954081092961132526397705078125
1712472605,Update,,49.966149999999998954081092961132526397705078125
1712472607,Update,,49.966149999999998954081092961132526397705078125
1712472609,Update,,49.9616800000000012005330063402652740478515625
1712472611,Update,,49.9616800000000012005330063402652740478515625
1712472613,Update,,49.9616800000000012005330063402652740478515625
1712472615,Update,,49.9616800000000012005330063402652740478515625
1712472617,Update,,49.9616800000000012005330063402652740478515625
1712472619,Update,,49.96591000000000093450580607168376445770263671875
1712472621,Update,,49.96591000000000093450580607168376445770263671875
1712472623,Update,,49.96591000000000093450580607168376445770263671875
1712472625,Update,,49.963380000000000791260390542447566986083984375
1712472627,Update,,49.963380000000000791260390542447566986083984375
1712472629,Update,,49.963380000000000791260390542447566986083984375
1712472631,Update,,49.9667299999999983128873282112181186676025390625
1712472633,Update,,49.9667299999999983128873282112181186676025390625
1712472635,Update,,49.96186999999999756028046249412000179290771484375
1712472637,Update,,49.96186999999999756028046249412000179290771484375
1712472639,Update,,49.96186999999999756028046249412000179290771484375
1712472641,Update,,49.9647700000000014597389963455498218536376953125
1712472643,Update,,49.9647700000000014597389963455498218536376953125
1712472645,Update,,49.9647700000000014597389963455498218536376953125
1712472647,Update,,49.96070999999999884266799199394881725311279296875
1712472649,Update,,49.96070999999999884266799199394881725311279296875
1712472651,Update,,49.96070999999999884266799199394881725311279296875
1712472653,Update,,49.96070999999999884266799199394881725311279296875
1712472655,Update,,49.96070999999999884266799199394881725311279296875
1712472657,Update,,49.9638700000000000045474735088646411895751953125
1712472659,Update,,49.9638700000000000045474735088646411895751953125
1712472661,Update,,49.9638700000000000045474735088646411895751953125
1712472663,Update,,49.96027000000000128920873976312577724456787109375
1712472665,Update,,49.96027000000000128920873976312577724456787109375
1712472667,Update,,49.96027000000000128920873976312577724456787109375
1712472669,Update,,49.9638800000000031786839826963841915130615234375
1712472671,Update,,49.9638800000000031786839826963841915130615234375
1712472673,Update,,49.96027000000000128920873976312577724456787109375
1712472675,Update,,49.96027000000000128920873976312577724456787109375
1712472677,Update,,49.96027000000000128920873976312577724456787109375
1712472679,Update,,49.9579599999999999226929503493010997772216796875
1712472681,Update,,49.9579599999999999226929503493010997772216796875
1712472683,Update,,49.9579599999999999226929503493010997772216796875
1712472685,Update,,49.95785000000000053432813729159533977508544921875
1712472687,Update,,49.95785000000000053432813729159533977508544921875
1712472689,Update,,49.95785000000000053432813729159533977508544921875
1712472691,Update,,49.95765999999999706915332353673875331878662109375
1712472693,Update,,49.95765999999999706915332353673875331878662109375
1712472695,Update,,49.96226999999999662804839317686855792999267578125
1712472697,Update,,49.96226999999999662804839317686855792999267578125
1712472699,Update,,49.96226999999999662804839317686855792999267578125
1712472701,Update,,49.9561800000000033605829230509698390960693359375
1712472703,Update,,49.9561800000000033605829230509698390960693359375
1712472705,Update,,49.9561800000000033605829230509698390960693359375
1712472707,Update,,49.9518800000000027239366318099200725555419921875
1712472709,Update,,49.9518800000000027239366318099200725555419921875
1712472711,Update,,49.94776999999999844703779672272503376007080078125
1712472713,Update,,49.94776999999999844703779672272503376007080078125
1712472715,Update,,49.94776999999999844703779672272503376007080078125
1712472717,Update,,49.94919999999999760120772407390177249908447265625
1712472719,Update,,49.94919999999999760120772407390177249908447265625
1712472721,Update,,49.94919999999999760120772407390177249908447265625
1712472723,Update,,49.9523099999999971032593748532235622406005859375
1712472725,Update,,49.9523099999999971032593748532235622406005859375
1712472727,Update,,49.9523099999999971032593748532235622406005859375
1712472729,Update,,49.9488300000000009504219633527100086212158203125
1712472731,Update,,49.9488300000000009504219633527100086212158203125
1712472733,Update,,49.9518800000000027239366318099200725555419921875
1712472735,Update,,49.9518800000000027239366318099200725555419921875
1712472737,Update,,49.9518800000000027239366318099200725555419921875
1712472739,Update,,49.9437199999999990041033015586435794830322265625
1712472741,Update,,49.9437199999999990041033015586435794830322265625
1712472743,Update,,49.9437199999999990041033015586435794830322265625
1712472745,Update,,49.94294000000000011141310096718370914459228515625
1712472747,Update,,49.94294000000000011141310096718370914459228515625
1712472749,Update,,49.9422100000000028785507311113178730010986328125
1712472751,Update,,49.9422100000000028785507311113178730010986328125
1712472753,Update,,49.9422100000000028785507311113178730010986328125
1712472755,Update,,49.9422100000000028785507311113178730010986328125
1712472757,Update,,49.9422100000000028785507311113178730010986328125
1712472759,Update,,49.9422100000000028785507311113178730010986328125
1712472761,Update,,49.9444500000000033423930290155112743377685546875
1712472763,Update,,49.9444500000000033423930290155112743377685546875
1712472765,Update,,49.94402000000000185764292837120592594146728515625
1712472767,Update,,49.94402000000000185764292837120592594146728515625
1712472769,Update,,49.94402000000000185764292837120592594146728515625
1712472771,Update,,49.9444500000000033423930290155112743377685546875
1712472773,Update,,49.9444500000000033423930290155112743377685546875
1712472775,Update,,49.9444500000000033423930290155112743377685546875
1712472777,Update,,49.946179999999998244675225578248500823974609375
1712472779,Update,,49.946179999999998244675225578248500823974609375
1712472781,Update,,49.946179999999998244675225578248500823974609375
1712472783,Update,,49.9440900000000027603164198808372020721435546875
1712472785,Update,,49.9440900000000027603164198808372020721435546875
1712472787,Update,,49.9430100000000010140865924768149852752685546875
1712472789,Update,,49.9430100000000010140865924768149852752685546875
1712472791,Update,,49.9430100000000010140865924768149852752685546875
1712472793,Update,,49.9430100000000010140865924768149852752685546875
1712472795,Update,,49.9430100000000010140865924768149852752685546875
1712472797,Update,,49.9430100000000010140865924768149852752685546875
1712472799,Update,,49.9453299999999984493115334771573543548583984375
1712472801,Update,,49.9453299999999984493115334771573543548583984375
1712472803,Update,,49.94268000000000284899215330369770526885986328125
1712472805,Update,,49.94268000000000284899215330369770526885986328125
1712472807,Update,,49.94268000000000284899215330369770526885986328125
1712472809,Update,,49.94536000000000086629370343871414661407470703125
1712472811,Update,,49.94536000000000086629370343871414661407470703125
1712472813,Update,,49.94536000000000086629370343871414661407470703125
1712472815,Update,,49.94198000000000092768459580838680267333984375
1712472817,Update,,49.94198000000000092768459580838680267333984375
1712472819,Update,,49.94304000000000343106876243837177753448486328125
1712472821,Update,,49.94304000000000343106876243837177753448486328125
1712472823,Update,,49.94304000000000343106876243837177753448486328125
1712472825,Update,,49.94536000000000086629370343871414661407470703125
1712472827,Update,,49.94536000000000086629370343871414661407470703125
1712472829,Update,,49.94536000000000086629370343871414661407470703125
1712472831,Update,,49.94158999999999792862581671215593814849853515625
1712472833,Update,,49.94158999999999792862581671215593814849853515625
1712472835,Update,,49.94158999999999792862581671215593814849853515625
1712472837,Update,,49.94959000000000060026650317013263702392578125
1712472839,Update,,49.94959000000000060026650317013263702392578125
1712472841,Update,,49.94886999999999943611328490078449249267578125
1712472843,Update,,49.94886999999999943611328490078449249267578125
1712472869,Update,,49.9568900000000013505996321327984333038330078125
1712472870,Update,,49.9568900000000013505996321327984333038330078125
1712472872,Update,,49.9568900000000013505996321327984333038330078125
1712472874,Update,,49.95812000000000097088559414260089397430419921875
1712472876,Update,,49.95812000000000097088559414260089397430419921875
1712472878,Update,,49.95812000000000097088559414260089397430419921875
1712472880,Update,,49.95542999999999977944753482006490230560302734375
1712472882,Update,,49.95542999999999977944753482006490230560302734375
1712472884,Update,,49.9561599999999970123099046759307384490966796875
1712472886,Update,,49.9561599999999970123099046759307384490966796875
1712472888,Update,,49.9561599999999970123099046759307384490966796875
1712472890,Update,,49.95812000000000097088559414260089397430419921875
1712472892,Update,,49.95812000000000097088559414260089397430419921875
1712472894,Update,,49.95812000000000097088559414260089397430419921875
1712472896,Update,,49.95521000000000100271790870465338230133056640625
1712472898,Update,,49.95521000000000100271790870465338230133056640625
1712472900,Update,,49.95812000000000097088559414260089397430419921875
1712472902,Update,,49.95812000000000097088559414260089397430419921875
1712472904,Update,,49.95812000000000097088559414260089397430419921875
1712472906,Update,,49.9560900000000032150637707673013210296630859375
1712472908,Update,,49.9560900000000032150637707673013210296630859375
1712472910,Update,,49.9560900000000032150637707673013210296630859375
1712472912,Update,,49.9560900000000032150637707673013210296630859375
1712472914,Update,,49.9560900000000032150637707673013210296630859375
1712472916,Update,,49.9560900000000032150637707673013210296630859375
1712472918,Update,,49.95542999999999977944753482006490230560302734375
1712472920,Update,,49.95542999999999977944753482006490230560302734375
1712472922,Update,,49.95727000000000117552190204150974750518798828125
1712472924,Update,,49.95727000000000117552190204150974750518798828125
1712472926,Update,,49.95727000000000117552190204150974750518798828125
1712472928,Update,,49.95850999999999686451701563782989978790283203125
1712472930,Update,,49.95850999999999686451701563782989978790283203125
1712472932,Update,,49.95850999999999686451701563782989978790283203125
1712472934,Update,,49.9558200000000027785063139162957668304443359375
1712472936,Update,,49.9558200000000027785063139162957668304443359375
1712472938,Update,,49.95850999999999686451701563782989978790283203125
1712472940,Update,,49.95850999999999686451701563782989978790283203125
1712472942,Update,,49.95850999999999686451701563782989978790283203125
1712472944,Update,,49.964370000000002391971065662801265716552734375
1712472946,Update,,49.964370000000002391971065662801265716552734375
1712472948,Update,,49.964370000000002391971065662801265716552734375
1712472950,Update,,49.9647700000000014597389963455498218536376953125
1712472952,Update,,49.9647700000000014597389963455498218536376953125
1712472954,Update,,49.9647700000000014597389963455498218536376953125
1712472956,Update,,49.9737200000000001409716787748038768768310546875
1712472958,Update,,49.9737200000000001409716787748038768768310546875
1712472960,Update,,49.97032999999999702822606195695698261260986328125
1712472962,Update,,49.97032999999999702822606195695698261260986328125
1712472964,Update,,49.97032999999999702822606195695698261260986328125
1712472966,Update,,49.9737099999999969668351695872843265533447265625
1712472968,Update,,49.9737099999999969668351695872843265533447265625
1712472970,Update,,49.9737099999999969668351695872843265533447265625
1712472972,Update,,49.97032999999999702822606195695698261260986328125
1712472974,Update,,49.97032999999999702822606195695698261260986328125
1712472976,Update,,49.97032999999999702822606195695698261260986328125
1712472978,Update,,49.97032999999999702822606195695698261260986328125
1712472980,Update,,49.97032999999999702822606195695698261260986328125
1712472982,Update,,49.9699600000000003774403012357652187347412109375
1712472984,Update,,49.9699600000000003774403012357652187347412109375
1712472986,Update,,49.9699600000000003774403012357652187347412109375
1712472988,Update,,49.97068999999999761030267109163105487823486328125
1712472990,Update,,49.97068999999999761030267109163105487823486328125
1712472992,Update,,49.97068999999999761030267109163105487823486328125
1712472994,Update,,49.9737099999999969668351695872843265533447265625
1712472996,Update,,49.9737099999999969668351695872843265533447265625
1712472998,Update,,49.96970999999999918372850515879690647125244140625
1712473000,Update,,49.96970999999999918372850515879690647125244140625
1712473002,Update,,49.96970999999999918372850515879690647125244140625
1712473004,Update,,49.9737099999999969668351695872843265533447265625
1712473006,Update,,49.9737099999999969668351695872843265533447265625
1712473008,Update,,49.9737099999999969668351695872843265533447265625
1712473010,Update,,49.96970999999999918372850515879690647125244140625
1712473012,Update,,49.96970999999999918372850515879690647125244140625
1712473014,Update,,49.96970999999999918372850515879690647125244140625
1712473016,Update,,49.96970999999999918372850515879690647125244140625
1712473018,Update,,49.96970999999999918372850515879690647125244140625
1712473020,Update,,49.9737099999999969668351695872843265533447265625
1712473022,Update,,49.9737099999999969668351695872843265533447265625
1712473024,Update,,49.9737099999999969668351695872843265533447265625
1712473026,Update,,49.97735999999999734200173406861722469329833984375
1712473028,Update,,49.97735999999999734200173406861722469329833984375
1712473030,Update,,49.980400000000003046807250939309597015380859375
1712473032,Update,,49.980400000000003046807250939309597015380859375
1712473034,Update,,49.980400000000003046807250939309597015380859375
1712473036,Update,,49.97733000000000203044692170806229114532470703125
1712473038,Update,,49.97733000000000203044692170806229114532470703125
1712473040,Update,,49.97733000000000203044692170806229114532470703125
1712473042,Update,,49.9762199999999978672349243424832820892333984375
1712473044,Update,,49.9762199999999978672349243424832820892333984375
1712473046,Update,,49.9762199999999978672349243424832820892333984375
1712473048,Update,,49.9814300000000031332092476077377796173095703125
1712473050,Update,,49.9814300000000031332092476077377796173095703125
1712473052,Update,,49.98080999999999818328433320857584476470947265625
1712473054,Update,,49.98080999999999818328433320857584476470947265625
1712473056,Update,,49.98080999999999818328433320857584476470947265625
1712473058,Update,,49.9840999999999979763742885552346706390380859375
1712473060,Update,,49.9840999999999979763742885552346706390380859375
1712473062,Update,,49.9840999999999979763742885552346706390380859375
1712473064,Update,,49.98398999999999858800947549752891063690185546875
1712473066,Update,,49.98398999999999858800947549752891063690185546875
1712473068,Update,,49.98398999999999858800947549752891063690185546875
1712473070,Update,,49.98398999999999858800947549752891063690185546875
1712473072,Update,,49.98398999999999858800947549752891063690185546875
1712473074,Update,,49.98431000000000068439476308412849903106689453125
1712473076,Update,,49.98431000000000068439476308412849903106689453125
1712473078,Update,,49.98431000000000068439476308412849903106689453125
1712473080,Update,,49.9847400000000021691448637284338474273681640625
1712473082,Update,,49.9847400000000021691448637284338474273681640625
1712473084,Update,,49.98754000000000274894773610867559909820556640625
1712473086,Update,,49.98754000000000274894773610867559909820556640625
1712473088,Update,,49.98754000000000274894773610867559909820556640625
1712473090,Update,,49.9832099999999996953192749060690402984619140625
1712473092,Update,,49.9832099999999996953192749060690402984619140625
1712473094,Update,,49.9832099999999996953192749060690402984619140625
1712473097,Update,,49.9777500000000003410605131648480892181396484375
1712473098,Update,,49.9777500000000003410605131648480892181396484375
1712473100,Update,,49.9777500000000003410605131648480892181396484375
1712473102,Update,,49.98089999999999832880348549224436283111572265625
1712473104,Update,,49.98089999999999832880348549224436283111572265625
1712473106,Update,,49.982259999999996580299921333789825439453125
1712473108,Update,,49.982259999999996580299921333789825439453125
1712473110,Update,,49.982259999999996580299921333789825439453125
1712473112,Update,,49.98250999999999777401171741075813770294189453125
1712473114,Update,,49.98250999999999777401171741075813770294189453125
1712473116,Update,,49.98250999999999777401171741075813770294189453125
1712473118,Update,,49.98143999999999920191839919425547122955322265625
1712473120,Update,,49.98143999999999920191839919425547122955322265625
1712473122,Update,,49.981909999999999172359821386635303497314453125
1712473143,Update,,49.997489999999999099600245244801044464111328125
1712473144,Update,,49.99531999999999953843143885023891925811767578125
1712473146,Update,,49.99531999999999953843143885023891925811767578125
1712473148,Update,,49.99531999999999953843143885023891925811767578125
1712473150,Update,,49.99403000000000218960849451832473278045654296875
1712473152,Update,,49.99403000000000218960849451832473278045654296875
1712473154,Update,,49.99403000000000218960849451832473278045654296875
1712473156,Update,,49.9908300000000025420376914553344249725341796875
1712473158,Update,,49.9908300000000025420376914553344249725341796875
1712473160,Update,,49.99548999999999665533323423005640506744384765625
1712473162,Update,,49.99548999999999665533323423005640506744384765625
1712473164,Update,,49.99548999999999665533323423005640506744384765625
1712473166,Update,,49.990870000000001027729013003408908843994140625
1712473168,Update,,49.990870000000001027729013003408908843994140625
1712473170,Update,,49.990870000000001027729013003408908843994140625
1712473172,Update,,49.99481999999999715100784669630229473114013671875
1712473174,Update,,49.99481999999999715100784669630229473114013671875
1712473176,Update,,49.99837000000000131194610730744898319244384765625
1712473178,Update,,49.99837000000000131194610730744898319244384765625
1712473180,Update,,49.99837000000000131194610730744898319244384765625
1712473182,Update,,50.00074000000000040699887904338538646697998046875
1712473184,Update,,50.00074000000000040699887904338538646697998046875
1712473186,Update,,50.00074000000000040699887904338538646697998046875
1712473188,Update,,50.001429999999999154169927351176738739013671875
1712473190,Update,,50.001429999999999154169927351176738739013671875
1712473192,Update,,50.001429999999999154169927351176738739013671875
1712473194,Update,,50.001429999999999154169927351176738739013671875
1712473196,Update,,50.001429999999999154169927351176738739013671875
1712473198,Update,,50.0057800000000014506440493278205394744873046875
1712473200,Update,,50.0057800000000014506440493278205394744873046875
1712473202,Update,,50.0057800000000014506440493278205394744873046875
1712473204,Update,,50.01359000000000065710992203094065189361572265625
1712473206,Update,,50.01359000000000065710992203094065189361572265625
1712473208,Update,,50.01359000000000065710992203094065189361572265625
1712473210,Update,,50.01319000000000158934199134819209575653076171875
1712473212,Update,,50.01319000000000158934199134819209575653076171875
1712473214,Update,,50.0107799999999969031705404631793498992919921875
1712473216,Update,,50.0107799999999969031705404631793498992919921875
1712473218,Update,,50.0107799999999969031705404631793498992919921875
1712473220,Update,,50.002600000000001045918907038867473602294921875
1712473222,Update,,50.002600000000001045918907038867473602294921875
1712473224,Update,,50.002600000000001045918907038867473602294921875
1712473226,Update,,50.00126999999999810597728355787694454193115234375
1712473229,Update,,50.00126999999999810597728355787694454193115234375
1712473230,Update,,49.9998700000000013687895261682569980621337890625
1712473232,Update,,49.9998700000000013687895261682569980621337890625
1712473234,Update,,49.9998700000000013687895261682569980621337890625
1712473236,Update,,49.99925999999999959300112095661461353302001953125
1712473238,Update,,49.99925999999999959300112095661461353302001953125
1712473240,Update,,49.99925999999999959300112095661461353302001953125
1712473242,Update,,49.99578000000000344016370945610105991363525390625
1712473244,Update,,49.99578000000000344016370945610105991363525390625
1712473246,Update,,49.99578000000000344016370945610105991363525390625
1712473248,Update,,49.99268000000000000682121026329696178436279296875
1712473250,Update,,49.99268000000000000682121026329696178436279296875
1712473252,Update,,49.99258999999999986130205797962844371795654296875
1712473254,Update,,49.99258999999999986130205797962844371795654296875
1712473256,Update,,49.99258999999999986130205797962844371795654296875
1712473258,Update,,49.99164999999999992041921359486877918243408203125
1712473260,Update,,49.99164999999999992041921359486877918243408203125
1712473262,Update,,49.99164999999999992041921359486877918243408203125
1712473264,Update,,49.98834000000000088448359747417271137237548828125
1712473266,Update,,49.98834000000000088448359747417271137237548828125
1712473268,Update,,49.99164999999999992041921359486877918243408203125
1712473270,Update,,49.99164999999999992041921359486877918243408203125
1712473272,Update,,49.99164999999999992041921359486877918243408203125
1712473274,Update,,49.98646999999999707142706029117107391357421875
1712473276,Update,,49.98646999999999707142706029117107391357421875
1712473278,Update,,49.98646999999999707142706029117107391357421875
1712473280,Update,,49.97970000000000112549969344399869441986083984375
1712473282,Update,,49.97970000000000112549969344399869441986083984375
1712473284,Update,,49.97858999999999696228769607841968536376953125
1712473286,Update,,49.97858999999999696228769607841968536376953125
1712473288,Update,,49.97858999999999696228769607841968536376953125
1712473290,Update,,49.97820999999999713736542616970837116241455078125
1712473292,Update,,49.97820999999999713736542616970837116241455078125
1712473294,Update,,49.97820999999999713736542616970837116241455078125
1712473296,Update,,49.98138000000000147338141687214374542236328125
1712473298,Update,,49.98138000000000147338141687214374542236328125
1712473300,Update,,49.98138000000000147338141687214374542236328125
1712473302,Update,,49.97814000000000334011929226107895374298095703125
1712473304,Update,,49.97814000000000334011929226107895374298095703125
1712473306,Update,,49.9770800000000008367351256310939788818359375
1712473308,Update,,49.9770800000000008367351256310939788818359375
1712473310,Update,,49.9770800000000008367351256310939788818359375
1712473312,Update,,49.9728199999999986857801559381186962127685546875
1712473314,Update,,49.9728199999999986857801559381186962127685546875
1712473316,Update,,49.9728199999999986857801559381186962127685546875
1712473318,Update,,49.97093000000000273530531558208167552947998046875
1712473320,Update,,49.97093000000000273530531558208167552947998046875
1712473322,Update,,49.97836000000000211684891837649047374725341796875
1712473324,Update,,49.97836000000000211684891837649047374725341796875
1712473330,Update,,49.97091999999999956116880639456212520599365234375
1712473332,Update,,49.97091999999999956116880639456212520599365234375
1712473334,Update,,49.97350999999999743295120424591004848480224609375
1712473336,Update,,49.97350999999999743295120424591004848480224609375
1712473338,Update,,49.97350999999999743295120424591004848480224609375
1712473340,Update,,49.9656599999999997407940099947154521942138671875
1712473342,Update,,49.9656599999999997407940099947154521942138671875
1712473344,Update,,49.9667699999999967985786497592926025390625
1712473346,Update,,49.9667699999999967985786497592926025390625
1712473348,Update,,49.9667699999999967985786497592926025390625
1712473350,Update,,49.9686099999999981946530169807374477386474609375
1712473352,Update,,49.9686099999999981946530169807374477386474609375
1712473354,Update,,49.9686099999999981946530169807374477386474609375
1712473356,Update,,49.9656599999999997407940099947154521942138671875
1712473358,Update,,49.9656599999999997407940099947154521942138671875
1712473360,Update,,49.9686099999999981946530169807374477386474609375
1712473362,Update,,49.9686099999999981946530169807374477386474609375
1712473364,Update,,49.9686099999999981946530169807374477386474609375
1712473366,Update,,49.96625000000000227373675443232059478759765625
1712473368,Update,,49.96625000000000227373675443232059478759765625
1712473370,Update,,49.96625000000000227373675443232059478759765625
1712473372,Update,,49.96851000000000198042471311055123805999755859375
1712473374,Update,,49.96851000000000198042471311055123805999755859375
1712473396,Update,,49.9633299999999991314325598068535327911376953125
1712473398,Update,,49.9633299999999991314325598068535327911376953125
1712473399,Update,,49.95797999999999916553861112333834171295166015625
1712473401,Update,,49.95797999999999916553861112333834171295166015625
1712473404,Update,,49.9457900000000023510438040830194950103759765625
1712473405,Update,,49.9457900000000023510438040830194950103759765625
1712473407,Update,,49.9457900000000023510438040830194950103759765625
1712473409,Update,,49.93822999999999723286236985586583614349365234375
1712473411,Update,,49.93822999999999723286236985586583614349365234375
1712473413,Update,,49.93822999999999723286236985586583614349365234375
1712473415,Update,,49.94151000000000095724317361600697040557861328125
1712473417,Update,,49.94151000000000095724317361600697040557861328125
1712473419,Update,,49.94163999999999958845364744774997234344482421875
1712473421,Update,,49.94163999999999958845364744774997234344482421875
1712473423,Update,,49.94163999999999958845364744774997234344482421875
1712473425,Update,,49.941519999999997025952325202524662017822265625
1712473427,Update,,49.941519999999997025952325202524662017822265625
1712473429,Update,,49.941519999999997025952325202524662017822265625
1712473431,Update,,49.93988999999999833789843250997364521026611328125
1712473434,Update,,49.93988999999999833789843250997364521026611328125
1712473435,Update,,49.93988999999999833789843250997364521026611328125
1712473438,Update,,49.93988999999999833789843250997364521026611328125
1712473439,Update,,49.93988999999999833789843250997364521026611328125
1712473441,Update,,49.94156000000000261707100435160100460052490234375
1712473443,Update,,49.94156000000000261707100435160100460052490234375
1712473445,Update,,49.94156000000000261707100435160100460052490234375
1712473447,Update,,49.93992999999999682358975405804812908172607421875
1712473449,Update,,49.93992999999999682358975405804812908172607421875
1712473451,Update,,49.93992999999999682358975405804812908172607421875
1712473454,Update,,49.95933000000000134832589537836611270904541015625
